        0.8520E+01       -0.9650E+01        0.2687E-17
        0.1278E+02       -0.9650E+01        0.1650E-17
        0.1704E+02       -0.9650E+01        0.1056E-16
        0.2130E+02       -0.9650E+01        0.5224E-16

        0.4260E+01       -0.9643E+01        0.3952E-16
        0.8520E+01       -0.9643E+01        0.3591E-17
        0.1278E+02       -0.9643E+01        0.2108E-17
        0.1704E+02       -0.9643E+01        0.1233E-16
        0.2130E+02       -0.9643E+01        0.6096E-16

        0.4260E+01       -0.9636E+01        0.4754E-16
        0.8520E+01       -0.9636E+01        0.4792E-17
        0.1278E+02       -0.9636E+01        0.2728E-17
        0.1704E+02       -0.9636E+01        0.1457E-16
        0.2130E+02       -0.9636E+01        0.7170E-16

        0.4260E+01       -0.9629E+01        0.5764E-16
        0.8520E+01       -0.9629E+01        0.6407E-17
        0.1278E+02       -0.9629E+01        0.3580E-17
        0.1704E+02       -0.9629E+01        0.1745E-16
        0.2130E+02       -0.9629E+01        0.8509E-16

        0.4260E+01       -0.9622E+01        0.7055E-16
        0.8520E+01       -0.9622E+01        0.8618E-17
        0.1278E+02       -0.9622E+01        0.4774E-17
        0.1704E+02       -0.9622E+01        0.2121E-16
        0.2130E+02       -0.9622E+01        0.1020E-15

        0.4260E+01       -0.9615E+01        0.8734E-16
        0.8520E+01       -0.9615E+01        0.1170E-16
        0.1278E+02       -0.9615E+01        0.6484E-17
        0.1704E+02       -0.9615E+01        0.2623E-16
        0.2130E+02       -0.9615E+01        0.1238E-15

        0.4260E+01       -0.9608E+01        0.1096E-15
        0.8520E+01       -0.9608E+01        0.1610E-16
        0.1278E+02       -0.9608E+01        0.8997E-17
        0.1704E+02       -0.9608E+01        0.3306E-16
        0.2130E+02       -0.9608E+01        0.1523E-15

        0.4260E+01       -0.9601E+01        0.1398E-15
        0.8520E+01       -0.9601E+01        0.2253E-16
        0.1278E+02       -0.9601E+01        0.1280E-16
        0.1704E+02       -0.9601E+01        0.4265E-16
        0.2130E+02       -0.9601E+01        0.1906E-15

        0.4260E+01       -0.9594E+01        0.1820E-15
        0.8520E+01       -0.9594E+01        0.3225E-16
        0.1278E+02       -0.9594E+01        0.1877E-16
        0.1704E+02       -0.9594E+01        0.5653E-16
        0.2130E+02       -0.9594E+01        0.2432E-15

        0.4260E+01       -0.9587E+01        0.2429E-15
        0.8520E+01       -0.9587E+01        0.4754E-16
        0.1278E+02       -0.9587E+01        0.2854E-16
        0.1704E+02       -0.9587E+01        0.7746E-16
        0.2130E+02       -0.9587E+01        0.3183E-15

        0.4260E+01       -0.9580E+01        0.3349E-15
        0.8520E+01       -0.9580E+01        0.7282E-16
        0.1278E+02       -0.9580E+01        0.4542E-16
        0.1704E+02       -0.9580E+01        0.1107E-15
        0.2130E+02       -0.9580E+01        0.4300E-15

        0.4260E+01       -0.9573E+01        0.4817E-15
        0.8520E+01       -0.9573E+01        0.1174E-15
        0.1278E+02       -0.9573E+01        0.7668E-16
        0.1704E+02       -0.9573E+01        0.1669E-15
        0.2130E+02       -0.9573E+01        0.6057E-15

        0.4260E+01       -0.9566E+01        0.7354E-15
        0.8520E+01       -0.9566E+01        0.2035E-15
        0.1278E+02       -0.9566E+01        0.1402E-15
        0.1704E+02       -0.9566E+01        0.2711E-15
